Point,ID,Year,Date,MAWR,SESP,CLRA,WILL,OROR,RWBL,CONI,LEBI,GRHE,BCNH,YCNH,COYE,Total,Average
W11,J30,2018,2-May,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W11,J30,2018,3-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W11,J30,2018,4-May,0,0,1,1,1,1,0,1,0,0,0,0,5,0.42
W11,J30,2018,5-May,0,0,1,0,0,1,1,0,0,0,0,0,3,0.25
W11,J30,2018,6-May,0,0,1,0,1,1,1,0,0,0,0,0,4,0.33
W11,J30,2018,7-May,0,1,1,0,1,1,0,0,0,0,0,0,4,0.33
W11,J30,2018,8-May,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W11,J30,2018,9-May,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W11,J30,2018,10-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W11,J30,2018,11-May,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W11,J30,2018,12-May,0,0,1,0,0,1,0,1,0,0,0,0,3,0.25
W11,J30,2018,13-May,0,0,1,1,0,1,0,0,0,0,0,0,3,0.25
W11,J30,2018,14-May,0,1,1,0,1,1,0,0,0,0,0,0,4,0.33
W11,J30,2018,15-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W11,J30,2018,16-May,0,0,1,0,1,0,0,0,0,0,0,0,2,0.17
W11,J30,2018,17-May,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W11,J30,2018,18-May,0,0,1,0,1,1,0,1,0,0,0,0,4,0.33
W11,J30,2018,19-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W11,J30,2018,20-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W11,J30,2018,21-May,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W11,J30,2018,22-May,0,0,1,0,0,1,0,1,0,0,0,0,3,0.25
W11,J30,2018,23-May,0,1,1,1,0,1,1,0,0,0,0,0,5,0.42
W11,J30,2018,24-May,0,0,1,1,0,1,1,1,0,0,0,0,5,0.42
W11,J30,2018,25-May,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W11,J30,2018,26-May,0,1,1,0,1,1,0,1,0,0,1,0,6,0.5
W11,J30,2018,27-May,0,0,1,0,0,1,1,1,0,0,0,0,4,0.33
W11,J30,2018,28-May,0,0,1,0,1,1,0,1,0,0,0,0,4,0.33
W11,J30,2018,29-May,0,0,1,0,1,1,1,1,0,0,0,0,5,0.42
W11,J30,2018,30-May,0,0,1,1,0,1,0,1,0,0,0,0,4,0.33
W11,J30,2018,31-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W11,J30,2018,1-Jun,0,0,1,1,1,1,0,0,0,0,0,0,4,0.33
W11,J30,2018,2-Jun,0,0,1,1,0,1,1,0,0,0,0,0,4,0.33
W11,J30,2018,3-Jun,0,0,1,1,0,1,1,1,0,0,0,0,5,0.42
W11,J30,2018,4-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W11,J30,2018,5-Jun,0,0,1,1,0,0,0,0,0,0,0,0,2,0.17
W11,J30,2018,6-Jun,0,1,1,0,0,1,0,1,0,1,0,0,5,0.42
W11,J30,2018,7-Jun,0,0,1,0,0,1,1,1,0,0,0,0,4,0.33
W11,J30,2018,8-Jun,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
W11,J30,2018,9-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W11,J30,2018,10-Jun,0,0,1,1,0,1,0,0,0,0,0,0,3,0.25
W11,J30,2018,11-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W11,J30,2018,12-Jun,0,0,0,1,0,1,0,0,0,0,0,0,2,0.17
W11,J30,2018,13-Jun,0,0,1,0,1,1,1,1,0,0,0,0,5,0.42
W11,J30,2018,14-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W12,J53,2018,1-Apr,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W12,J53,2018,2-Apr,1,0,1,1,0,1,0,0,0,0,0,0,4,0.33
W12,J53,2018,3-Apr,1,0,1,1,0,1,0,0,0,0,0,0,4,0.33
W12,J53,2018,4-Apr,1,0,1,1,1,1,0,0,0,0,0,0,5,0.42
W12,J53,2018,5-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,6-Apr,1,0,1,1,0,1,0,0,0,0,0,0,4,0.33
W12,J53,2018,7-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,8-Apr,1,0,1,0,0,0,0,0,0,0,0,0,2,0.17
W12,J53,2018,9-Apr,1,0,1,1,0,1,0,0,0,0,0,0,4,0.33
W12,J53,2018,10-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,11-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,12-Apr,1,0,1,0,1,1,0,1,0,0,0,0,5,0.42
W12,J53,2018,13-Apr,1,0,1,1,0,1,0,0,0,0,0,1,5,0.42
W12,J53,2018,14-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,15-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,16-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,17-Apr,1,0,1,1,0,1,0,0,0,0,0,0,4,0.33
W12,J53,2018,18-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,19-Apr,1,0,1,1,0,0,0,0,0,0,0,0,3,0.25
W12,J53,2018,20-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,21-Apr,1,0,1,0,1,1,0,0,0,0,0,0,4,0.33
W12,J53,2018,22-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,23-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W12,J53,2018,24-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,25-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,26-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W12,J53,2018,27-Apr,1,0,1,0,1,1,0,0,0,0,0,0,4,0.33
W12,J53,2018,28-Apr,1,0,1,0,0,1,0,0,0,0,0,1,4,0.33
W12,J53,2018,29-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W12,J53,2018,30-Apr,1,0,0,0,0,1,0,0,0,0,0,0,2,0.17
W12,J53,2018,1-May,1,0,1,1,0,1,0,0,0,0,0,0,4,0.33
W12,J53,2018,2-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,3-May,1,0,1,0,1,1,0,0,0,0,0,0,4,0.33
W12,J53,2018,4-May,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W12,J53,2018,5-May,0,0,1,1,1,1,0,0,0,0,0,0,4,0.33
W12,J53,2018,6-May,1,0,1,1,1,1,0,0,0,0,0,0,5,0.42
W12,J53,2018,7-May,1,0,1,1,1,1,0,0,0,0,0,0,5,0.42
W12,J53,2018,8-May,1,0,1,1,1,1,0,0,0,0,0,0,5,0.42
W12,J53,2018,9-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,10-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,11-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,12-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,13-May,0,0,1,1,1,1,0,0,0,0,0,0,4,0.33
W12,J53,2018,14-May,0,0,1,0,1,1,0,1,0,0,0,0,4,0.33
W12,J53,2018,15-May,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W12,J53,2018,16-May,0,0,1,0,1,1,0,1,0,0,0,0,4,0.33
W12,J53,2018,17-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,18-May,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W12,J53,2018,19-May,0,0,1,0,1,1,0,0,0,1,0,0,4,0.33
W12,J53,2018,20-May,0,0,1,0,1,1,1,0,0,0,0,0,4,0.33
W12,J53,2018,21-May,0,0,1,1,1,1,1,0,0,0,0,0,5,0.42
W12,J53,2018,22-May,0,1,1,0,1,1,0,1,0,0,0,0,5,0.42
W12,J53,2018,23-May,0,0,1,0,1,1,0,1,0,0,0,0,4,0.33
W12,J53,2018,24-May,0,1,1,0,1,1,0,0,0,0,0,0,4,0.33
W12,J53,2018,25-May,0,0,1,0,1,1,1,0,0,0,0,0,4,0.33
W12,J53,2018,26-May,0,1,1,1,1,1,0,1,0,0,0,0,6,0.5
W12,J53,2018,27-May,0,0,1,0,1,1,0,1,0,0,0,0,4,0.33
W12,J53,2018,28-May,0,0,1,0,1,1,0,1,0,0,0,0,4,0.33
W12,J53,2018,29-May,0,0,1,0,1,1,0,1,0,0,0,0,4,0.33
W12,J53,2018,30-May,0,1,1,0,1,1,0,0,0,0,0,0,4,0.33
W12,J53,2018,31-May,0,0,1,1,0,1,0,0,1,0,0,0,4,0.33
W12,J53,2018,1-Jun,0,0,1,1,0,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,2-Jun,0,1,1,0,1,1,0,0,0,0,0,0,4,0.33
W12,J53,2018,3-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W12,J53,2018,4-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W12,J53,2018,5-Jun,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,6-Jun,0,0,1,0,1,1,0,1,0,0,0,0,4,0.33
W12,J53,2018,7-Jun,0,1,1,0,1,1,0,0,0,0,0,0,4,0.33
W12,J53,2018,8-Jun,1,0,1,1,0,1,0,0,0,0,0,0,4,0.33
W12,J53,2018,9-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W12,J53,2018,10-Jun,1,0,1,1,0,1,0,0,0,0,0,0,4,0.33
W12,J53,2018,11-Jun,0,0,1,1,0,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,12-Jun,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,13-Jun,1,1,1,1,0,1,0,0,0,0,0,0,5,0.42
W12,J53,2018,14-Jun,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,15-Jun,0,1,1,1,1,1,0,0,0,0,0,0,5,0.42
W12,J53,2018,16-Jun,1,0,0,1,1,1,0,0,0,0,0,0,4,0.33
W12,J53,2018,17-Jun,0,0,1,1,0,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,18-Jun,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
W12,J53,2018,19-Jun,0,0,0,0,1,1,0,0,0,0,0,0,2,0.17
W12,J53,2018,20-Jun,0,0,0,0,1,1,0,0,0,0,0,0,2,0.17
W12,J53,2018,21-Jun,0,0,1,0,1,1,1,0,0,0,0,0,4,0.33
W12,J53,2018,22-Jun,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,23-Jun,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W12,J53,2018,24-Jun,0,0,0,0,1,1,0,0,0,0,0,0,2,0.17
W12,J53,2018,25-Jun,0,0,1,1,1,1,0,0,0,0,0,0,4,0.33
W12,J53,2018,26-Jun,0,0,0,1,0,1,0,0,0,0,0,0,2,0.17
W12,J53,2018,27-Jun,0,0,1,0,0,1,1,0,0,0,0,0,3,0.25
W12,J53,2018,28-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W12,J53,2018,29-Jun,0,0,0,0,1,1,0,0,0,0,0,0,2,0.17
W12,J53,2018,30-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W12,J53,2018,1-Jul,0,1,1,0,1,1,0,0,0,0,0,0,4,0.33
W13,J56,2018,1-Apr,0,1,1,1,0,1,0,0,0,0,0,0,4,0.33
W13,J56,2018,2-Apr,0,0,1,1,0,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,3-Apr,0,0,1,1,0,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,4-Apr,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W13,J56,2018,5-Apr,0,0,1,1,0,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,6-Apr,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W13,J56,2018,7-Apr,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W13,J56,2018,8-Apr,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W13,J56,2018,9-Apr,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W13,J56,2018,10-Apr,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W13,J56,2018,11-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,12-Apr,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W13,J56,2018,13-Apr,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W13,J56,2018,14-Apr,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W13,J56,2018,15-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,16-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,17-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,18-Apr,1,0,1,0,0,1,0,0,0,1,0,0,4,0.33
W13,J56,2018,19-Apr,1,0,1,0,1,1,0,0,0,0,0,0,4,0.33
W13,J56,2018,20-Apr,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W13,J56,2018,21-Apr,1,0,1,0,1,1,0,0,0,0,0,0,4,0.33
W13,J56,2018,22-Apr,0,1,1,0,1,1,0,0,0,0,0,0,4,0.33
W13,J56,2018,23-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,24-Apr,1,0,1,0,1,1,0,0,0,0,0,0,4,0.33
W13,J56,2018,25-Apr,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,26-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,27-Apr,0,1,1,0,0,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,28-Apr,0,1,1,0,0,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,29-Apr,0,1,1,0,0,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,30-Apr,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W13,J56,2018,1-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,2-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,3-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,4-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,5-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,6-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,7-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,8-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,9-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,10-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,11-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,12-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,13-May,0,0,1,1,1,1,0,0,0,0,0,0,4,0.33
W13,J56,2018,14-May,0,0,1,0,1,1,0,1,0,0,0,0,4,0.33
W13,J56,2018,15-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,16-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,17-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,18-May,0,0,1,1,1,1,0,0,0,0,0,0,4,0.33
W13,J56,2018,19-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,20-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,21-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,22-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,23-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,24-May,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
W13,J56,2018,25-May,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W13,J56,2018,26-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,27-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,28-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,29-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,30-May,0,0,1,0,1,1,0,1,0,0,0,0,4,0.33
W13,J56,2018,31-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,1-Jun,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,2-Jun,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,3-Jun,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,4-Jun,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,5-Jun,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,6-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W13,J56,2018,7-Jun,0,0,0,0,1,1,0,0,0,0,0,0,2,0.17
W13,J56,2018,8-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W13,J56,2018,9-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W13,J56,2018,10-Jun,0,0,1,1,1,1,0,0,0,0,0,0,4,0.33
W13,J56,2018,11-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W13,J56,2018,12-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W13,J56,2018,13-Jun,0,0,1,0,0,1,0,1,0,0,0,0,3,0.25
W13,J56,2018,14-Jun,0,0,1,0,0,1,0,1,0,0,0,0,3,0.25
W13,J56,2018,15-Jun,0,0,1,0,1,1,0,0,1,0,0,0,4,0.33
W13,J56,2018,16-Jun,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,17-Jun,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
W13,J56,2018,18-Jun,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
W13,J56,2018,19-Jun,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,20-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W13,J56,2018,21-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W13,J56,2018,22-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W13,J56,2018,23-Jun,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,24-Jun,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
W13,J56,2018,25-Jun,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
W13,J56,2018,26-Jun,0,0,0,0,1,1,0,0,0,0,0,0,2,0.17
W13,J56,2018,27-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W13,J56,2018,28-Jun,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,29-Jun,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,30-Jun,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W13,J56,2018,1-Jul,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W14,J55,2018,9-May,1,1,0,0,1,1,0,0,0,0,0,0,4,0.33
W14,J55,2018,10-May,0,0,1,0,0,1,1,0,0,0,0,0,3,0.25
W14,J55,2018,11-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W14,J55,2018,12-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W14,J55,2018,13-May,1,0,0,1,1,1,0,0,0,0,0,0,4,0.33
W14,J55,2018,14-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W14,J55,2018,15-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W14,J55,2018,16-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W14,J55,2018,17-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W14,J55,2018,18-May,0,0,1,1,1,1,0,0,0,0,0,0,4,0.33
W14,J55,2018,19-May,0,0,1,1,1,1,0,0,0,0,0,0,4,0.33
W14,J55,2018,20-May,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W14,J55,2018,21-May,1,0,1,1,1,1,0,0,0,0,0,0,5,0.42
W14,J55,2018,22-May,1,0,1,1,1,1,0,0,0,0,0,0,5,0.42
W14,J55,2018,23-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W14,J55,2018,24-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W14,J55,2018,25-May,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
W14,J55,2018,26-May,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
W14,J55,2018,27-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W14,J55,2018,28-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W14,J55,2018,29-May,0,0,1,0,0,1,0,1,0,0,0,0,3,0.25
W14,J55,2018,30-May,0,0,1,1,1,1,0,0,0,0,0,0,4,0.33
W14,J55,2018,31-May,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W14,J55,2018,1-Jun,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W14,J55,2018,2-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W14,J55,2018,3-Jun,0,0,0,1,0,1,0,0,0,0,0,0,2,0.17
W14,J55,2018,4-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W14,J55,2018,5-Jun,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
W14,J55,2018,6-Jun,0,0,1,0,0,1,0,0,0,1,0,0,3,0.25
W14,J55,2018,7-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W14,J55,2018,8-Jun,0,0,0,1,0,1,0,0,0,0,0,0,2,0.17
W14,J55,2018,9-Jun,0,0,0,0,1,1,0,0,0,0,0,0,2,0.17
W14,J55,2018,10-Jun,0,0,0,0,1,1,0,0,0,0,0,0,2,0.17
W14,J55,2018,11-Jun,0,0,1,0,1,1,1,0,0,0,0,0,4,0.33
W14,J55,2018,12-Jun,0,0,1,1,1,1,0,0,0,0,0,0,4,0.33
W14,J55,2018,13-Jun,0,0,1,1,1,1,0,0,0,0,0,0,4,0.33
W14,J55,2018,14-Jun,0,0,1,0,0,1,1,0,0,0,0,0,3,0.25
W14,J55,2018,15-Jun,0,0,1,1,1,1,0,0,0,0,0,0,4,0.33
W14,J55,2018,16-Jun,0,0,0,0,1,1,0,0,0,0,0,0,2,0.17
W14,J55,2018,17-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W14,J55,2018,18-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W14,J55,2018,19-Jun,0,0,1,1,1,1,0,0,0,0,0,0,4,0.33
W14,J55,2018,20-Jun,0,0,0,1,1,1,0,0,0,0,0,0,3,0.25
W14,J55,2018,21-Jun,0,0,1,1,0,1,1,0,0,0,1,0,5,0.42
W14,J55,2018,22-Jun,0,0,1,1,0,1,1,0,0,0,0,0,4,0.33
W14,J55,2018,23-Jun,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W14,J55,2018,24-Jun,0,0,0,0,1,1,0,0,0,0,0,0,2,0.17
W14,J55,2018,25-Jun,0,0,1,0,1,1,1,0,0,0,0,0,4,0.33
W14,J55,2018,26-Jun,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
W14,J55,2018,27-Jun,0,0,0,0,1,1,0,0,0,0,0,0,2,0.17
W14,J55,2018,28-Jun,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08
W14,J55,2018,29-Jun,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W14,J55,2018,30-Jun,0,0,0,0,1,1,0,0,0,0,0,0,2,0.17
W14,J55,2018,1-Jul,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W15,J37,2018,1-Apr,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W15,J37,2018,2-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W15,J37,2018,3-Apr,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W15,J37,2018,4-Apr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W15,J37,2018,5-Apr,0,0,1,0,0,1,0,0,0,0,0,0,2,0.17
W15,J37,2018,6-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W15,J37,2018,7-Apr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W15,J37,2018,8-Apr,1,0,1,1,0,1,0,0,0,1,0,0,5,0.42
W15,J37,2018,9-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W15,J37,2018,10-Apr,1,0,1,1,0,1,0,0,0,0,0,0,4,0.33
W15,J37,2018,11-Apr,1,0,1,1,0,1,0,0,0,1,0,0,5,0.42
W15,J37,2018,12-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W15,J37,2018,13-Apr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W15,J37,2018,14-Apr,1,0,1,1,0,1,0,0,0,0,0,0,4,0.33
W15,J37,2018,15-Apr,1,0,1,0,1,1,0,0,0,0,0,0,4,0.33
W15,J37,2018,16-Apr,1,0,1,1,0,1,0,0,0,0,0,0,4,0.33
W15,J37,2018,17-Apr,0,0,1,1,0,1,0,0,0,0,0,0,3,0.25
W15,J37,2018,18-Apr,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W15,J37,2018,19-Apr,1,0,1,1,0,1,0,0,0,0,0,0,4,0.33
W15,J37,2018,20-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W15,J37,2018,21-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W15,J37,2018,22-Apr,1,0,1,1,1,1,0,0,0,0,0,0,5,0.42
W15,J37,2018,23-Apr,1,0,1,1,1,1,0,1,0,0,0,0,6,0.5
W15,J37,2018,24-Apr,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W15,J37,2018,25-Apr,1,0,1,1,1,1,1,0,0,0,0,0,6,0.5
W15,J37,2018,26-Apr,0,0,1,0,1,1,0,0,0,0,0,0,3,0.25
W15,J37,2018,27-Apr,1,0,1,0,1,1,0,0,0,0,0,0,4,0.33
W15,J37,2018,28-Apr,1,0,1,0,1,1,0,0,0,0,0,0,4,0.33
W15,J37,2018,29-Apr,1,0,1,1,0,1,0,0,0,0,0,1,5,0.42
W15,J37,2018,30-Apr,0,0,1,1,0,1,0,0,0,0,0,0,3,0.25
W15,J37,2018,1-May,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
W15,J37,2018,2-May,1,0,0,1,0,1,0,0,0,0,0,0,3,0.25
W15,J37,2018,3-May,1,0,1,0,0,1,0,0,0,0,0,0,3,0.25
